DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-03-27,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.47058823529,8.01652704619,6
2013-02-28,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.94444444444,8.20668466572,3
2011-12-20,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,10.2,7.17891649939,6
2012-07-03,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.1428571429,8.42784500502,5
2013-01-01,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,9.05882352941,6.57143998903,4
2012-10-20,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,13.625,11.0878409707,5
2012-02-19,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,7.9375,5.39714430664,2
2011-09-06,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,10.0476190476,6.28868977193,6
2012-11-27,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.2727272727,10.4661896381,2
2012-02-29,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,9.72222222222,7.7140479612,6
2012-01-16,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,7.78571428571,6.30236306633,0
2011-09-06,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,11.6956521739,7.66001888562,0
2012-11-22,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,10.6111111111,8.52083183518,2
2011-11-07,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,11.2173913043,8.94913160713,3
2012-01-19,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.290556,12.6956521739,9.37324423612,6
2012-12-11,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,8.0,6.9185740342,0
2013-02-06,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,10.5238095238,7.13876073012,6
2012-07-17,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,11.2272727273,8.35482078222,6
2012-06-14,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,12.72,8.58059826974,1
2011-09-25,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,13.3461538462,8.70375692534,0
2011-09-15,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,11.52,7.96408605344,3
2012-04-01,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,12.2727272727,10.4934529166,6
2012-06-28,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,15.7777777778,12.6074865833,6
2012-06-04,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,8.73684210526,6.94295890544,3
2012-12-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,16.7666666667,13.4540939375,5
2011-10-04,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.005181,12.125,8.14174695494,0
2012-05-13,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,10.1052631579,7.81661149122,5
2013-01-22,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,8.64705882353,6.21430986183,6
2012-04-09,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,10.4736842105,8.63692602886,3
2012-10-10,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,11.347826087,7.40766614978,3
2012-05-13,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,17.7096774194,13.1585043435,3
2012-05-12,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.2857142857,8.58570240075,5
2012-02-13,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,12.0526315789,12.094414157,6
2012-08-13,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.4545454545,8.05178047584,6
2012-02-26,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,7.07142857143,5.25451140544,5
2013-02-06,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.57142857143,5.93184736712,3
2012-12-05,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433,-95.341442,12.7272727273,10.5432524944,0
2012-02-11,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,10.4210526316,7.8973679826,5
2012-01-04,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,13.0833333333,9.70395108534,0
2012-03-14,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.0434782609,6.71144382833,0
2011-09-19,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,11.0,8.1408063036,3
2012-03-05,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,8.0,5.3166405433,3
2012-05-12,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,5.66666666667,3.86906926401,2
2011-11-11,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,8.41176470588,5.72340396453,6
2012-05-03,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,11.5909090909,8.53931574659,6
2012-08-19,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.6666666667,8.51077748113,3
2012-03-26,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,13.8076923077,9.72016144215,3
2012-06-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,10.8571428571,11.1860882988,3
2012-05-19,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,14.84,12.0197060419,5
2012-10-24,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,14.6153846154,11.0492603303,7
2012-02-27,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.347826087,7.33985815848,1
2013-01-02,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.8,6.44490823094,0
2013-01-23,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,7.6875,6.11793810582,6
2012-03-09,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,10.7272727273,8.486301669,7
2012-01-18,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,13.0434782609,10.2135305127,6
2012-11-07,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,14.8333333333,9.45801369149,7
2012-05-21,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,11.6818181818,9.10461088647,3
2013-02-05,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,6.71428571429,4.59813626841,0
2012-02-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.75,12.0825014838,7
2012-04-10,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,7.25,6.34034699366,3
2012-07-22,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,13.24,9.56678280998,6
2013-02-03,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,12.7916666667,11.267418078,6
2011-09-13,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,12.0454545455,8.58834909978,7
2012-02-05,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,13.5652173913,12.4309953048,0
2012-01-24,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.7391304348,7.823143935,6
2012-04-27,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,11.0526315789,9.03372498665,6
2012-11-28,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,12.0434782609,8.14905605727,3
2013-01-20,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.35294117647,7.07938182745,2
2012-10-07,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,18.6176470588,12.6419568534,3
2011-11-18,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,7.14285714286,7.38873511458,1
2012-12-14,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.0909090909,7.34788010186,3
2012-11-23,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,8.23529411765,5.37970040714,5
2012-07-07,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,16.84375,11.8106277318,0
2012-02-04,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,10.2857142857,6.70926864228,5
2012-07-25,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,13.2727272727,11.621744063,6
2012-08-29,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,18.7058823529,12.5276165519,0
2011-10-02,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.71875,9.60253452766,1
2012-04-02,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278,-112.011583,6.57142857143,4.30945803686,0
2012-10-23,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,11.9130434783,8.49017102022,7
2012-10-11,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,14.48,11.445959986,1
2012-02-22,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,10.2380952381,8.07406193873,6
2012-08-27,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.1481481481,9.59849228426,0
2012-12-26,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.3043478261,11.5618289785,5
2011-11-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,15.4137931034,10.3527678886,0
2012-07-17,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,11.6,8.42614977318,6
2011-10-10,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,12.2083333333,9.39462920881,3
2012-02-16,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,11.8636363636,8.32263382387,3
2013-02-27,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,10.8947368421,8.97462309232,6
2012-01-28,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,7.30769230769,6.49852054169,2
2011-12-22,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,16.3548387097,11.2887802326,5
2012-03-28,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,10.0526315789,9.87968557873,6
2012-12-15,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,15.9,10.9398039445,6
2012-08-23,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.5454545455,8.38210834216,3
2012-10-02,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.6086956522,11.7772474421,3
2012-10-22,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,17.09375,10.3623368114,0
2013-02-09,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,6.09090909091,4.52668853478,2
2012-03-20,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,11.9047619048,9.8838492598,0
2012-06-04,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278,-112.011583,9.95,6.77048548364,0
2012-05-16,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,13.8,10.7625895273,7
2012-02-28,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,9.17647058824,7.29927474238,6
2011-12-18,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,7.66666666667,5.45570397679,5
2012-08-13,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,16.5757575758,10.8714945587,3
2012-02-08,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,9.05555555556,8.20668466572,6
2012-04-07,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.875,5.56027577254,2
2012-12-05,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,10.4761904762,9.76022052834,6
2011-10-20,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,9.26315789474,6.07217794776,6
2012-12-10,BOS,Boston,42.364347,-71.005181,ORD,Chicago,41.978603,-87.904842,8.4,7.44311762637,7
2012-04-18,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,9.5,7.63992284337,6
2012-05-30,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.375,8.427762094,0
2013-01-23,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.8461538462,9.95868387968,5
2012-04-22,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,12.48,10.3324730825,3
2012-08-12,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,10.1363636364,7.28531108298,6
2012-04-07,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,17.0,11.9671266899,6
2013-02-23,BOS,Boston,42.364347,-71.005181,ATL,Atlanta,33.636719,-84.428067,11.05,8.24285974903,2
2012-05-30,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,10.7142857143,9.10572818144,3
2012-08-15,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.4,10.5457950437,0
2012-03-16,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,14.619047619,13.6362611829,6
2012-08-13,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,10.4761904762,6.83095196601,6
2012-04-16,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,6.15384615385,4.18023432051,6
2011-10-20,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,11.2608695652,7.31882623044,6
2012-05-16,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,9.8,8.82341382793,3
2012-01-23,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,15.0689655172,11.6433029018,6
2013-01-20,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364347,-71.005181,9.94444444444,8.79486629817,2
2012-05-17,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,13.2307692308,10.6181267361,1
2011-12-14,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,10.2352941176,9.28392031798,2
2012-10-27,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,15.6129032258,11.9350392245,6
2011-12-24,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,11.4782608696,7.57309571154,5
2012-04-04,BOS,Boston,42.364347,-71.005181,PHL,Philadelphia,39.871944,-75.241139,8.72727272727,13.4691566855,6
2012-03-28,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,8.84210526316,7.01001789421,3
2011-11-07,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.3125,7.79503046819,3
2012-10-20,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,12.2916666667,8.503089805,0
2011-12-29,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,12.6956521739,9.93814864142,0
2011-11-27,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,6.75,4.94637914708,0
2012-10-08,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,17.0,11.8702664589,6
2012-12-20,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.08,10.5195056918,0
2012-06-27,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.22222222222,6.68233453003,3
2013-01-30,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,10.0555555556,7.33622937468,5
2012-01-10,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.9130434783,8.30067381426,3
2011-10-18,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,14.6538461538,9.99576833542,6
2012-07-12,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.6956521739,9.21182433125,7
2013-01-09,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,8.4375,5.94383434045,5
2012-05-12,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,13.875,10.8078574476,5
2012-04-23,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.55555555556,9.87106420285,3
2012-03-03,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.1428571429,9.29131699107,6
2012-04-30,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.88888888889,5.97926701084,6
2012-07-11,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.2222222222,10.0166528009,5
2011-11-23,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,6.61538461538,5.07507736457,5
2012-09-05,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.8888888889,11.1349417648,0
2012-02-17,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,11.6956521739,7.95689970808,0
2012-03-01,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,12.7619047619,11.9117788844,6
2013-03-04,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,9.42105263158,8.49389185417,5
2012-11-27,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,15.0,12.6458161724,0
2013-01-24,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,11.5,9.48683298051,6
2011-11-08,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,7.5,4.7609522857,7
2012-10-03,BOS,Boston,42.364347,-71.005181,ATL,Atlanta,33.636719,-84.428067,10.9,7.73848890458,3
2012-04-07,BOS,Boston,42.364347,-71.005181,PHL,Philadelphia,39.871944,-75.241139,7.08333333333,4.31610795495,4
2012-10-13,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,13.652173913,10.9901141348,2
2011-10-29,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,12.75,9.04697883754,3
2012-02-16,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,12.347826087,8.60554100382,6
2011-10-26,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,10.5555555556,7.92777857931,6
2012-03-24,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,4.0,3.46410161514,4
2011-12-22,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.0,7.89055571967,0
2012-01-06,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,12.4166666667,10.0560026057,0
2012-10-09,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,12.2083333333,8.57184048355,6
2012-11-08,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.6818181818,8.27725721559,6
2012-11-09,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,16.3448275862,11.8239341473,6
2012-04-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,7.28571428571,9.02499581443,5
2013-02-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,6.8125,5.16680107352,3
2012-10-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,11.0476190476,8.38734874961,0
2013-01-10,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,12.0454545455,9.39846630207,0
2012-10-12,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,15.6428571429,10.9484119793,6
2012-02-29,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.5217391304,10.8706007412,1
2011-12-23,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.0,10.0853500541,2
2012-09-02,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,9.9,6.79705818719,2
2012-05-02,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,8.5,8.34266144585,0
2011-11-17,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,9.63157894737,6.60143525064,6
2012-05-22,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,13.7619047619,12.2796773651,0
2012-04-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,8.47368421053,6.27489195173,3
2013-03-04,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,4.8,3.61478445646,2
2012-02-24,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.10526315789,5.82041175369,7
2012-10-14,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,10.0,7.57921133393,0
2012-01-17,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.290556,12.0,9.91967741411,0
2012-11-10,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,15.7741935484,10.3624632767,0
2011-11-03,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.0454545455,7.49270929909,7
2011-12-15,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,11.6818181818,8.53779476176,3
2012-12-08,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,5.66666666667,3.91578004149,2
2012-03-28,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,11.2727272727,7.65432848712,0
2012-05-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.2380952381,9.25691504717,2
2011-12-21,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,15.3,11.4955763606,6
2012-09-07,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.4736842105,8.33578911183,7
2012-03-01,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,8.73684210526,6.77283877183,3
2012-11-02,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,8.1875,6.1342617051,0
2011-09-20,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,8.31578947368,6.0374077548,6
2013-01-09,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.4090909091,8.25001639773,3
2011-12-13,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,10.0555555556,8.57816806319,6
2013-01-11,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,11.9130434783,8.34436687221,0
2012-02-09,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.2,10.7879074601,3
2012-08-08,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,11.5217391304,9.27787968145,5
2012-08-03,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.17647058824,6.65427770421,0
